price,milage,transmission_type,first_registration,recent_hu,power,extras
6299,252000,Schaltgetriebe,03/1997,09/2022,115,"[""ABS"", ""Anh\\xc3\\xa4ngerkupplung fest"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Sitzheizung"", ""Tuner/Radio""]"
5500,270500,Automatik,04/2001,11/2021,191,"[""ABS"", ""Leichtmetallfelgen"", ""Sitzheizung"", ""Tuner/Radio""]"
21000,115000,Automatik,04/1984,05/2022,149,"[""ABS"", ""Leichtmetallfelgen"", ""Scheckheftgepflegt"", ""Sitzheizung"", ""Tuner/Radio""]"
5999,107000,Schaltgetriebe,06/2001,06/2023,115,"[""ABS"", ""Alarmanlage"", ""Anh\\xc3\\xa4ngerkupplung abnehmbar"", ""Bluetooth"", ""CD-Spieler"", ""Elektr. Fensterheber"", ""Elektr. Wegfahrsperre"", ""ESP"", ""Isofix"", ""Lederlenkrad"", ""LED-Tagfahrlicht"", ""Leichtmetallfelgen"", ""Nebelscheinwerfer"", ""Nichtraucher-Fahrzeug"", ""Notrad"", ""Schiebedach"", ""Servolenkung"", ""Sommerreifen"", ""Soundsystem"", ""Sportfahrwerk"", ""Sportsitze"", ""Traktionskontrolle"", ""Tuner/Radio"", ""USB"", ""Winterreifen"", ""Zentralverriegelung""]"
2600,200000,Schaltgetriebe,10/1990,unknown,0,[]
2200,145000,unknown,12/2002,12/2022,0,[]
3900,130367,Schaltgetriebe,08/1996,unknown,0,"[""ABS"", ""Leichtmetallfelgen"", ""Tuner/Radio""]"
7499,244000,Automatik,03/2002,05/2023,191,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
8700,155000,Schaltgetriebe,05/1994,unknown,193,[]
8700,155000,Schaltgetriebe,05/1994,unknown,191,"[""ABS"", ""Scheckheftgepflegt"", ""Tuner/Radio""]"
7500,127254,Schaltgetriebe,06/1992,unknown,191,[]
3590,146500,Automatik,02/1996,06/2021,102,"[""Scheckheftgepflegt"", ""Tuner/Radio""]"
9799,300000,Automatik,12/2003,unknown,231,"[""ABS"", ""Leichtmetallfelgen"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
4900,209523,Schaltgetriebe,07/1998,05/2023,199,"[""ABS"", ""Leichtmetallfelgen"", ""Scheckheftgepflegt"", ""Tuner/Radio""]"
6200,192000,Schaltgetriebe,02/2002,unknown,231,"[""ABS"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
5490,192000,Schaltgetriebe,05/2005,04/2023,149,"[""ABS"", ""Leichtmetallfelgen"", ""Sitzheizung"", ""Tuner/Radio""]"
14200,142000,Schaltgetriebe,03/1990,unknown,129,"[""Elektr. Fensterheber"", ""Servolenkung"", ""Sportsitze""]"
10200,121000,Schaltgetriebe,03/2006,04/2022,149,"[""ABS"", ""Alarmanlage"", ""Allwetterreifen"", ""Blendfreies Fernlicht"", ""Bordcomputer"", ""CD-Spieler"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Sitzeinstellung"", ""Elektr. Wegfahrsperre"", ""ESP"", ""Isofix"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Lichtsensor"", ""Multifunktionslenkrad"", ""Navigationssystem"", ""Nebelscheinwerfer"", ""Nichtraucher-Fahrzeug"", ""Notrad"", ""Regensensor"", ""Servolenkung"", ""Sitzheizung"", ""Skisack"", ""Sportpaket"", ""Sportsitze"", ""Tempomat"", ""Traktionskontrolle"", ""Tuner/Radio"", ""Umklappbarer Beifahrersitz"", ""Xenonscheinwerfer"", ""Zentralverriegelung""]"
2750,230000,Automatik,01/2001,04/2023,170,"[""ABS"", ""Anh\\xc3\\xa4ngerkupplung fest"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
6450,233600,Schaltgetriebe,11/2006,02/2023,160,"[""ABS"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Scheckheftgepflegt"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
4499,170000,Schaltgetriebe,09/1994,08/2022,115,[]
3250,270838,Schaltgetriebe,05/2003,03/2022,0,"[""ABS"", ""Leichtmetallfelgen"", ""Tuner/Radio""]"
1400,173000,Schaltgetriebe,05/2002,12/2021,0,"[""Bluetooth"", ""Tuner/Radio""]"
4750,238000,Schaltgetriebe,04/2005,11/2021,149,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Scheckheftgepflegt"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
11500,52000,Automatik,07/1980,03/2023,97,"[""Leichtmetallfelgen"", ""Tuner/Radio""]"
3300,284000,Automatik,11/2000,05/2021,231,"[""Tempomat"", ""Tuner/Radio""]"
8399,184632,Schaltgetriebe,06/1995,06/2022,193,"[""ABS"", ""Bluetooth"", ""Leichtmetallfelgen"", ""Sitzheizung"", ""Tuner/Radio""]"
1650,216000,Schaltgetriebe,12/2001,01/2022,115,"[""ABS"", ""Leichtmetallfelgen"", ""Tuner/Radio""]"
1650,216000,Schaltgetriebe,12/2001,01/2023,115,"[""ABS"", ""Leichtmetallfelgen"", ""Tuner/Radio""]"
4500,250000,Schaltgetriebe,06/2002,unknown,231,"[""ABS"", ""Bordcomputer"", ""Elektr. Fensterheber"", ""Elektr. Sitzeinstellung"", ""Elektr. Wegfahrsperre"", ""ESP"", ""Isofix"", ""Leichtmetallfelgen"", ""Servolenkung"", ""Skisack"", ""Traktionskontrolle"", ""Zentralverriegelung""]"
5499,219000,Schaltgetriebe,05/2004,Neu,142,"[""ABS"", ""Armlehne"", ""Bi-Xenon Scheinwerfer"", ""Bluetooth"", ""Bordcomputer"", ""CD-Spieler"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Sitzeinstellung"", ""ESP"", ""Freisprecheinrichtung"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Lichtsensor"", ""Musikstreaming integriert"", ""Navigationssystem"", ""Nichtraucher-Fahrzeug"", ""Raucherpaket"", ""Regensensor"", ""Reifendruckkontrolle"", ""Schl\\xc3\\xbcssellose Zentralverriegelung"", ""Servolenkung"", ""Sitzheizung"", ""Skisack"", ""Sommerreifen"", ""Soundsystem"", ""Sportfahrwerk"", ""Sportpaket"", ""Sportsitze"", ""Touchscreen"", ""Traktionskontrolle"", ""Tuner/Radio"", ""USB"", ""Zentralverriegelung""]"
11900,104000,Schaltgetriebe,05/2002,06/2023,170,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Tempomat"", ""Tuner/Radio""]"
2599,345000,Automatik,07/2002,05/2021,170,"[""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Sitzheizung"", ""Tuner/Radio""]"
19999,130000,Schaltgetriebe,08/1990,10/2022,210,"[""ABS"", ""Leichtmetallfelgen""]"
3700,194315,Schaltgetriebe,11/2003,08/2021,149,"[""ABS"", ""Anh\\xc3\\xa4ngerkupplung fest"", ""Leichtmetallfelgen"", ""Sitzheizung"", ""Tuner/Radio""]"
1500,212300,Schaltgetriebe,03/2002,06/2022,115,"[""ABS"", ""Leichtmetallfelgen"", ""Tempomat"", ""Tuner/Radio""]"
4500,155000,Schaltgetriebe,05/2002,10/2021,149,"[""ABS"", ""Bluetooth"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Sitzheizung"", ""Tuner/Radio""]"
8870,224500,Schaltgetriebe,06/1992,unknown,129,"[""Leichtmetallfelgen"", ""Sitzheizung""]"
8870,224500,Schaltgetriebe,06/1992,unknown,0,"[""Leichtmetallfelgen""]"
32000,113000,unknown,07/1979,01/2020,232,"[""Leichtmetallfelgen"", ""Nichtraucher-Fahrzeug"", ""Scheckheftgepflegt"", ""Sommerreifen"", ""Tuner/Radio""]"
3850,213000,unknown,04/2003,11/2022,170,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Navigationssystem"", ""Scheckheftgepflegt"", ""Tempomat"", ""Tuner/Radio""]"
7900,166000,Schaltgetriebe,02/2006,06/2022,149,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Scheckheftgepflegt"", ""Tempomat"", ""Tuner/Radio""]"
9650,218000,Schaltgetriebe,03/1992,03/2023,0,"[""Anh\\xc3\\xa4ngerkupplung fest"", ""Tuner/Radio""]"
28000,220000,Automatik,09/2006,04/2022,650,"[""ABS"", ""Anh\\xc3\\xa4ngerkupplung fest"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
6490,212000,Schaltgetriebe,05/2002,Neu,170,"[""ABS"", ""Alarmanlage"", ""Armlehne"", ""CD-Spieler"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Sitzeinstellung"", ""ESP"", ""Garantie"", ""Leichtmetallfelgen"", ""Multifunktionslenkrad"", ""Nebelscheinwerfer"", ""Nichtraucher-Fahrzeug"", ""Regensensor"", ""Scheckheftgepflegt"", ""Servolenkung"", ""Sitzheizung"", ""Sommerreifen"", ""Sportsitze"", ""Tempomat"", ""Traktionskontrolle"", ""Tuner/Radio"", ""Xenonscheinwerfer"", ""Zentralverriegelung""]"
7900,134000,Schaltgetriebe,05/2002,05/2023,142,"[""ABS"", ""Alarmanlage"", ""CD-Spieler"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Sitzeinstellung"", ""Elektr. Wegfahrsperre"", ""ESP"", ""Isofix"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Scheckheftgepflegt"", ""Servolenkung"", ""Sitzheizung"", ""Sommerreifen"", ""Soundsystem"", ""Sportfahrwerk"", ""Sportpaket"", ""Sportsitze"", ""Tempomat"", ""Traktionskontrolle"", ""Tuner/Radio"", ""Winterreifen"", ""Xenonscheinwerfer"", ""Zentralverriegelung""]"
5250,217000,Schaltgetriebe,05/2000,05/2022,170,"[""ABS"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
5500,155000,Schaltgetriebe,03/2003,06/2022,149,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Scheckheftgepflegt"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
8000,235000,Schaltgetriebe,02/1990,04/2023,129,"[""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Servolenkung"", ""Sitzheizung"", ""Sommerreifen"", ""Sportfahrwerk"", ""Sportsitze"", ""Tuner/Radio"", ""Umklappbarer Beifahrersitz"", ""USB""]"
1500,140000,Schaltgetriebe,09/2003,05/2021,115,[]
5999,214255,Schaltgetriebe,01/1995,07/2022,193,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Sitzheizung"", ""Tuner/Radio""]"
8500,237000,Schaltgetriebe,09/1998,06/2023,149,"[""ABS"", ""Bluetooth"", ""Leichtmetallfelgen"", ""Scheckheftgepflegt"", ""Sitzheizung"", ""Tuner/Radio""]"
10325,200000,Automatik,01/1989,unknown,0,"[""Sitzheizung""]"
3800,184000,Schaltgetriebe,05/2005,unknown,149,"[""ABS"", ""Leichtmetallfelgen"", ""Scheckheftgepflegt"", ""Sitzheizung"", ""Tempomat""]"
5790,200000,Schaltgetriebe,03/2002,05/2023,170,"[""ABS"", ""Leichtmetallfelgen"", ""Scheckheftgepflegt"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
2700,198000,Schaltgetriebe,01/2005,07/2022,115,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Tempomat"", ""Tuner/Radio""]"
5500,228000,Schaltgetriebe,05/2004,05/2023,170,"[""ABS"", ""Leichtmetallfelgen"", ""Scheckheftgepflegt"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
8689,210000,Schaltgetriebe,07/2000,05/2022,231,"[""ABS"", ""Bluetooth"", ""Leichtmetallfelgen"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
6999,234422,Schaltgetriebe,06/2001,06/2022,191,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
4500,186000,Schaltgetriebe,05/1994,01/2022,149,[]
4490,261850,Schaltgetriebe,01/2003,12/2021,170,[]
5700,185000,Schaltgetriebe,12/2003,06/2022,170,"[""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Tempomat"", ""Tuner/Radio""]"
3950,306000,Schaltgetriebe,03/2000,01/2023,170,"[""ABS"", ""Alarmanlage"", ""Armlehne"", ""Bordcomputer"", ""CD-Spieler"", ""Dachreling"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Sitzeinstellung"", ""Elektr. Wegfahrsperre"", ""Leichtmetallfelgen"", ""Nebelscheinwerfer"", ""Notrad"", ""Scheinwerferreinigung"", ""Servolenkung"", ""Sitzheizung"", ""Skisack"", ""Sommerreifen"", ""Sportfahrwerk"", ""Traktionskontrolle"", ""Tuner/Radio"", ""USB"", ""Winterreifen"", ""Xenonscheinwerfer"", ""Zentralverriegelung""]"
2500,198000,Schaltgetriebe,01/2005,07/2022,115,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Tempomat"", ""Tuner/Radio""]"
9500,300000,Schaltgetriebe,05/2002,05/2023,231,[]
5490,191000,Schaltgetriebe,06/2004,11/2021,142,"[""ABS"", ""Alarmanlage"", ""Armlehne"", ""Berganfahrassistent"", ""Bordcomputer"", ""CD-Spieler"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Sitzeinstellung"", ""Elektr. Wegfahrsperre"", ""ESP"", ""Freisprecheinrichtung"", ""Innenspiegel autom. abblendend"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Lichtsensor"", ""Lordosenst\\xc3\\xbctze"", ""Multifunktionslenkrad"", ""Nebelscheinwerfer"", ""Nichtraucher-Fahrzeug"", ""Scheinwerferreinigung"", ""Servolenkung"", ""Sitzheizung"", ""Sportfahrwerk"", ""Sportpaket"", ""Sportsitze"", ""Sprachsteuerung"", ""Tagfahrlicht"", ""Tempomat"", ""Traktionskontrolle"", ""Tuner/Radio"", ""Xenonscheinwerfer"", ""Zentralverriegelung""]"
3500,155000,Schaltgetriebe,09/1997,12/2022,115,[]
3100,138000,Schaltgetriebe,02/2005,05/2022,115,"[""ABS"", ""Leichtmetallfelgen"", ""Scheckheftgepflegt"", ""Sitzheizung"", ""Tuner/Radio""]"
3750,159000,Schaltgetriebe,11/2002,05/2024,142,"[""ABS"", ""Alarmanlage"", ""Armlehne"", ""CD-Spieler"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Sitzeinstellung"", ""Elektr. Wegfahrsperre"", ""ESP"", ""Isofix"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Lordosenst\\xc3\\xbctze"", ""Multifunktionslenkrad"", ""Nebelscheinwerfer"", ""Nichtraucher-Fahrzeug"", ""Notrad"", ""Schiebedach"", ""Servolenkung"", ""Skisack"", ""Sommerreifen"", ""Sportfahrwerk"", ""Sportpaket"", ""Sportsitze"", ""Traktionskontrolle"", ""Tuner/Radio"", ""Umklappbarer Beifahrersitz"", ""Winterreifen"", ""Zentralverriegelung""]"
5650,205000,Schaltgetriebe,01/1995,07/2022,149,"[""ABS"", ""Leichtmetallfelgen"", ""Scheckheftgepflegt"", ""Sitzheizung"", ""Tuner/Radio""]"
10590,125000,Schaltgetriebe,09/2005,03/2022,0,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Scheckheftgepflegt"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
10590,125000,unknown,09/2005,03/2022,0,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Scheckheftgepflegt"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
11599,212370,Schaltgetriebe,10/2006,04/2023,217,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
7600,59000,Schaltgetriebe,06/1995,10/2021,115,[]
11999,178000,Schaltgetriebe,06/1990,unknown,209,[]
3300,300000,Schaltgetriebe,02/2000,05/2023,170,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
4800,246000,Schaltgetriebe,04/2005,03/2021,149,"[""ABS"", ""Bluetooth"", ""Leichtmetallfelgen"", ""Sitzheizung"", ""Tempomat""]"
1000,203000,Schaltgetriebe,09/2001,04/2022,115,"[""ABS"", ""Bluetooth"", ""Tuner/Radio""]"
8000,265000,Schaltgetriebe,12/1997,05/2023,199,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Sitzheizung"", ""Tuner/Radio""]"
3500,357000,Schaltgetriebe,08/2000,10/2021,170,"[""ABS"", ""Bluetooth"", ""Leichtmetallfelgen"", ""Tempomat"", ""Tuner/Radio""]"
7500,132000,Schaltgetriebe,04/1990,05/2023,0,"[""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Tuner/Radio""]"
5900,158000,Schaltgetriebe,05/2005,05/2023,142,"[""ABS"", ""Freisprecheinrichtung"", ""Scheckheftgepflegt"", ""Sitzheizung""]"
3500,287000,Schaltgetriebe,05/1992,09/2022,149,[]
5950,267000,Schaltgetriebe,02/1994,02/2023,191,"[""ABS"", ""Anh\\xc3\\xa4ngerkupplung fest"", ""Scheckheftgepflegt"", ""Sitzheizung""]"
1890,301000,Automatik,11/2002,unknown,149,"[""ABS"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
8490,185000,Schaltgetriebe,11/2003,12/2022,170,"[""ABS"", ""Alarmanlage"", ""Armlehne"", ""Blendfreies Fernlicht"", ""Bordcomputer"", ""CD-Spieler"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Sitzeinstellung"", ""Elektr. Wegfahrsperre"", ""ESP"", ""Innenspiegel autom. abblendend"", ""Isofix"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Lichtsensor"", ""Multifunktionslenkrad"", ""Nebelscheinwerfer"", ""Nichtraucher-Fahrzeug"", ""Notrad"", ""Regensensor"", ""Reifendruckkontrolle"", ""Scheckheftgepflegt"", ""Scheinwerferreinigung"", ""Schl\\xc3\\xbcssellose Zentralverriegelung"", ""Servolenkung"", ""Sitzheizung"", ""Skisack"", ""Sommerreifen"", ""Sportfahrwerk"", ""Sportpaket"", ""Sportsitze"", ""Tempomat"", ""Traktionskontrolle"", ""Tuner/Radio"", ""Xenonscheinwerfer"", ""Zentralverriegelung""]"
1199,189000,Schaltgetriebe,02/2005,unknown,115,"[""ABS"", ""Leichtmetallfelgen"", ""Sitzheizung"", ""Tuner/Radio""]"
1500,182000,Automatik,05/1994,10/2021,102,"[""ABS"", ""Scheckheftgepflegt"", ""Tuner/Radio""]"
6300,290000,Schaltgetriebe,06/2006,09/2021,149,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
3000,234000,unknown,04/2001,unknown,170,[]
9990,125000,Automatik,12/1995,09/2021,170,"[""Leichtmetallfelgen"", ""Sitzheizung"", ""Tuner/Radio""]"
4300,241000,Schaltgetriebe,03/2001,05/2023,170,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
2000,100000,Automatik,07/2002,10/2022,115,"[""ABS"", ""Allwetterreifen"", ""Armlehne"", ""CD-Spieler"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Wegfahrsperre"", ""ESP"", ""Leichtmetallfelgen"", ""Lichtsensor"", ""Nebelscheinwerfer"", ""Nichtraucher-Fahrzeug"", ""Pannenkit"", ""Raucherpaket"", ""Regensensor"", ""Servolenkung"", ""Sportfahrwerk"", ""Traktionskontrolle"", ""Tuner/Radio"", ""Winterpaket"", ""Zentralverriegelung""]"
5990,193000,Schaltgetriebe,02/1994,04/2021,191,"[""Bordcomputer"", ""CD-Spieler"", ""Elektr. Fensterheber"", ""Elektr. Wegfahrsperre"", ""Innenspiegel autom. abblendend"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Sitzheizung"", ""Sommerreifen"", ""Traktionskontrolle"", ""Tuner/Radio"", ""USB"", ""Zentralverriegelung""]"
6200,212000,Schaltgetriebe,08/2002,04/2023,170,"[""ABS"", ""Armlehne"", ""Bordcomputer"", ""CD-Spieler"", ""Elektr. Fensterheber"", ""Elektr. Wegfahrsperre"", ""ESP"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Multifunktionslenkrad"", ""Nebelscheinwerfer"", ""Nichtraucher-Fahrzeug"", ""Servolenkung"", ""Sitzheizung"", ""Sommerreifen"", ""Sportfahrwerk"", ""Sportpaket"", ""Sportsitze"", ""Tempomat"", ""Traktionskontrolle"", ""Tuner/Radio"", ""Winterreifen"", ""Zentralverriegelung""]"
8550,196000,Schaltgetriebe,04/1994,04/2023,191,"[""ABS"", ""Leichtmetallfelgen"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
1980,219000,Schaltgetriebe,12/1997,04/2023,102,"[""ABS"", ""Elektr. Fensterheber"", ""Elektr. Wegfahrsperre"", ""Leichtmetallfelgen"", ""Nichtraucher-Fahrzeug"", ""Servolenkung"", ""Sportfahrwerk"", ""Sportsitze"", ""Tuner/Radio"", ""Zentralverriegelung""]"
13000,236000,Automatik,04/2003,07/2022,231,"[""ABS"", ""Apple CarPlay"", ""Bluetooth"", ""Bordcomputer"", ""CD-Spieler"", ""Elektr. Fensterheber"", ""Elektr. Heckklappe"", ""Elektr. Seitenspiegel"", ""Elektr. Sitzeinstellung"", ""Elektr. Wegfahrsperre"", ""ESP"", ""Isofix"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Lichtsensor"", ""Multifunktionslenkrad"", ""Navigationssystem"", ""Nebelscheinwerfer"", ""Regensensor"", ""Scheinwerferreinigung"", ""Schl\\xc3\\xbcssellose Zentralverriegelung"", ""Servolenkung"", ""Sitzheizung"", ""Skisack"", ""Sommerreifen"", ""Soundsystem"", ""Sportfahrwerk"", ""Sportpaket"", ""Sportsitze"", ""Tagfahrlicht"", ""Tempomat"", ""Traktionskontrolle"", ""Tuner/Radio"", ""Winterreifen"", ""Xenonscheinwerfer"", ""Zentralverriegelung""]"
3999,121000,Automatik,05/1994,11/2022,102,"[""ABS"", ""Leichtmetallfelgen"", ""Scheckheftgepflegt"", ""Tuner/Radio""]"
4895,208000,Schaltgetriebe,11/2000,12/2021,170,"[""ABS"", ""Allwetterreifen"", ""Armlehne"", ""Bordcomputer"", ""CD-Spieler"", ""Elektr. Fensterheber"", ""Elektr. Heckklappe"", ""Elektr. Seitenspiegel"", ""Elektr. Wegfahrsperre"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Nebelscheinwerfer"", ""Radio DAB"", ""Reserverad"", ""Scheckheftgepflegt"", ""Schiebedach"", ""Servolenkung"", ""Soundsystem"", ""Sportfahrwerk"", ""Sportpaket"", ""Sportsitze"", ""Tagfahrlicht"", ""Traktionskontrolle"", ""Tuner/Radio"", ""Umklappbarer Beifahrersitz"", ""Zentralverriegelung""]"
4999,269000,Schaltgetriebe,12/1997,unknown,170,"[""ABS"", ""Bluetooth"", ""Tuner/Radio""]"
12900,195000,Schaltgetriebe,05/1995,05/2023,191,"[""ABS"", ""Bluetooth"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Sitzheizung"", ""Tuner/Radio""]"
5490,242962,Schaltgetriebe,08/2004,02/2022,142,"[""ABS"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Navigationssystem"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
2990,402553,Schaltgetriebe,01/1994,09/2021,191,"[""ABS"", ""Bordcomputer"", ""Elektr. Fensterheber"", ""Elektr. Wegfahrsperre"", ""Leichtmetallfelgen"", ""Scheckheftgepflegt"", ""Servolenkung"", ""Sitzheizung"", ""Sommerreifen"", ""Tuner/Radio"", ""USB"", ""Zentralverriegelung""]"
3500,184900,Automatik,06/1995,07/2022,149,"[""ABS"", ""Leichtmetallfelgen"", ""Sitzheizung"", ""Tuner/Radio""]"
12500,6000,Schaltgetriebe,04/1997,06/2023,102,"[""ABS"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Wegfahrsperre"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Nichtraucher-Fahrzeug"", ""Scheckheftgepflegt"", ""Servolenkung"", ""Tuner/Radio"", ""Zentralverriegelung""]"
11900,117900,Automatik,11/2003,04/2023,231,"[""ABS"", ""Leichtmetallfelgen"", ""Scheckheftgepflegt"", ""Sitzheizung"", ""Tempomat"", ""Tuner/Radio""]"
11499,110400,Schaltgetriebe,05/2006,07/2021,149,"[""ABS"", ""Allwetterreifen"", ""Bordcomputer"", ""CD-Spieler"", ""Elektr. Fensterheber"", ""Elektr. Seitenspiegel"", ""Elektr. Sitzeinstellung"", ""ESP"", ""Garantie"", ""Leichtmetallfelgen"", ""Lichtsensor"", ""Multifunktionslenkrad"", ""Navigationssystem"", ""Nebelscheinwerfer"", ""Nichtraucher-Fahrzeug"", ""Scheckheftgepflegt"", ""Servolenkung"", ""Sitzheizung"", ""Sommerreifen"", ""Tempomat"", ""Traktionskontrolle"", ""Xenonscheinwerfer"", ""Zentralverriegelung""]"
2850,270838,Schaltgetriebe,05/2003,03/2022,0,"[""ABS"", ""Leichtmetallfelgen"", ""Tuner/Radio""]"
4490,83570,Schaltgetriebe,05/2000,09/2021,104,"[""ABS"", ""Armlehne"", ""Elektr. Fensterheber"", ""Lederlenkrad"", ""Leichtmetallfelgen"", ""Nebelscheinwerfer"", ""Servolenkung"", ""Sommerreifen"", ""Sportfahrwerk"", ""Sportsitze"", ""Traktionskontrolle"", ""Tuner/Radio"", ""Zentralverriegelung""]"
3000,242000,Schaltgetriebe,11/2002,12/2021,170,"[""ABS"", ""Leichtmetallfelgen"", ""Sitzheizung"", ""Tempomat""]"
2890,278000,Schaltgetriebe,03/1998,02/2022,115,"[""ABS"", ""Freisprecheinrichtung"", ""Leichtmetallfelgen"", ""Sitzheizung"", ""Tuner/Radio""]"
